,,,x,y
,,,0.001826,-0.0076
,,,0.001828,-0.0076
,,,0.00183,-0.0092
,,,0.001832,-0.0084
,,,0.001834,-0.0088
,,,0.001836,-0.0084
,,,0.001838,-0.008
,,,0.00184,-0.0076
,,,0.001842,-0.0076
,,,0.001844,-0.008
,,,0.001846,-0.0096
,,,0.001848,-0.0084
,,,0.00185,-0.008
,,,0.001852,-0.008
,,,0.001854,-0.0076
,,,0.001856,-0.008
,,,0.001858,-0.0088
,,,0.00186,-0.0084
,,,0.001862,-0.0092
,,,0.001864,-0.0084
,,,0.001866,-0.008
,,,0.001868,-0.0088
,,,0.00187,-0.008
,,,0.001872,-0.0088
,,,0.001874,-0.0092
,,,0.001876,-0.0092
,,,0.001878,-0.0092
,,,0.00188,-0.0084
,,,0.001882,-0.008
,,,0.001884,-0.0084
,,,0.001886,-0.0084
,,,0.001888,-0.0096
,,,0.00189,-0.01
,,,0.001892,-0.0096
,,,0.001894,-0.0088
,,,0.001896,-0.0088
,,,0.001898,-0.008
,,,0.0019,-0.0088
,,,0.001902,-0.0088
,,,0.001904,-0.0092
,,,0.001906,-0.0088
,,,0.001908,-0.0088
,,,0.00191,-0.0088
,,,0.001912,-0.0084
,,,0.001914,-0.0084
,,,0.001916,-0.0096
,,,0.001918,-0.0088
,,,0.00192,-0.0092
,,,0.001922,-0.008
,,,0.001924,-0.0076
,,,0.001926,-0.008
,,,0.001928,-0.008
,,,0.00193,-0.008
,,,0.001932,-0.0088
,,,0.001934,-0.0084
,,,0.001936,-0.008
,,,0.001938,-0.008
,,,0.00194,-0.0072
,,,0.001942,-0.0076
,,,0.001944,-0.0088
,,,0.001946,-0.008
,,,0.001948,-0.0088
,,,0.00195,-0.0088
,,,0.001952,-0.008
,,,0.001954,-0.0084
,,,0.001956,-0.008
,,,0.001958,-0.0088
,,,0.00196,-0.0096
,,,0.001962,-0.0092
,,,0.001964,-0.0088
,,,0.001966,-0.008
,,,0.001968,-0.008
,,,0.00197,-0.0084
,,,0.001972,-0.0084
,,,0.001974,-0.0092
,,,0.001976,-0.0092
,,,0.001978,-0.0088
,,,0.00198,-0.0084
,,,0.001982,-0.0084
,,,0.001984,-0.0076
,,,0.001986,-0.0088
,,,0.001988,-0.0084
,,,0.00199,-0.0092
,,,0.001992,-0.0084
,,,0.001994,-0.0084
,,,0.001996,-0.0084
,,,0.001998,-0.008
,,,0.002,-0.008
,,,0.002002,-0.0092
,,,0.002004,-0.0084
,,,0.002006,-0.0088
,,,0.002008,-0.008
,,,0.00201,-0.008
,,,0.002012,-0.008
,,,0.002014,-0.008
,,,0.002016,-0.0084
,,,0.002018,-0.0092
,,,0.00202,-0.0088
,,,0.002022,-0.0084
,,,0.002024,-0.0084
,,,0.002026,-0.008
,,,0.002028,-0.0084
,,,0.00203,-0.0092
,,,0.002032,-0.0088
,,,0.002034,-0.0096
,,,0.002036,-0.0092
,,,0.002038,-0.0088
,,,0.00204,-0.0092
,,,0.002042,-0.0088
,,,0.002044,-0.0096
,,,0.002046,-0.01
,,,0.002048,-0.0092
,,,0.00205,-0.0092
,,,0.002052,-0.0084
,,,0.002054,-0.0088
,,,0.002056,-0.0088
,,,0.002058,-0.0088
,,,0.00206,-0.0096
,,,0.002062,-0.0092
,,,0.002064,-0.0096
,,,0.002066,-0.0088
,,,0.002068,-0.0084
,,,0.00207,-0.008
,,,0.002072,-0.0088
,,,0.002074,-0.0088
,,,0.002076,-0.0092
,,,0.002078,-0.0092
,,,0.00208,-0.0088
,,,0.002082,-0.0088
,,,0.002084,-0.008
,,,0.002086,-0.0084
,,,0.002088,-0.0096
,,,0.00209,-0.0084
,,,0.002092,-0.0092
,,,0.002094,-0.0084
,,,0.002096,-0.008
,,,0.002098,-0.0084
,,,0.0021,-0.008
,,,0.002102,-0.0088
,,,0.002104,-0.0092
,,,0.002106,-0.0092
,,,0.002108,-0.0088
,,,0.00211,-0.0084
,,,0.002112,-0.008
,,,0.002114,-0.0088
,,,0.002116,-0.0096
,,,0.002118,-0.0088
,,,0.00212,-0.0096
,,,0.002122,-0.0088
,,,0.002124,-0.0084
,,,0.002126,-0.0092
,,,0.002128,-0.008
,,,0.00213,-0.0096
,,,0.002132,-0.0092
,,,0.002134,-0.0096
,,,0.002136,-0.0092
,,,0.002138,-0.0084
,,,0.00214,-0.0088
,,,0.002142,-0.0092
,,,0.002144,-0.0088
,,,0.002146,-0.01
,,,0.002148,-0.0092
,,,0.00215,-0.0096
,,,0.002152,-0.0084
,,,0.002154,-0.0084
,,,0.002156,-0.0084
,,,0.002158,-0.0092
,,,0.00216,-0.0092
,,,0.002162,-0.0092
,,,0.002164,-0.0088
,,,0.002166,-0.0088
,,,0.002168,-0.0088
,,,0.00217,-0.0084
,,,0.002172,-0.0084
,,,0.002174,-0.01
,,,0.002176,-0.0088
,,,0.002178,-0.0092
,,,0.00218,-0.008
,,,0.002182,-0.008
,,,0.002184,-0.0088
,,,0.002186,-0.0084
,,,0.002188,-0.0092
,,,0.00219,-0.0096
,,,0.002192,-0.0092
,,,0.002194,-0.0088
,,,0.002196,-0.0084
,,,0.002198,-0.008
,,,0.0022,-0.0084
,,,0.002202,-0.0092
,,,0.002204,-0.0092
,,,0.002206,-0.0096
,,,0.002208,-0.0092
,,,0.00221,-0.0092
,,,0.002212,-0.0092
,,,0.002214,-0.0084
,,,0.002216,-0.0096
,,,0.002218,-0.0096
,,,0.00222,-0.0092
,,,0.002222,-0.0088
,,,0.002224,-0.008
,,,0.002226,-0.0088
,,,0.002228,-0.0084
,,,0.00223,-0.0088
,,,0.002232,-0.0104
,,,0.002234,-0.0092
,,,0.002236,-0.0092
,,,0.002238,-0.0084
,,,0.00224,-0.008
,,,0.002242,-0.0084
,,,0.002244,-0.0092
,,,0.002246,-0.0088
,,,0.002248,-0.0096
,,,0.00225,-0.0096
,,,0.002252,-0.0088
,,,0.002254,-0.0092
,,,0.002256,-0.0084
,,,0.002258,-0.0092
,,,0.00226,-0.0104
,,,0.002262,-0.0096
,,,0.002264,-0.01
,,,0.002266,-0.0092
,,,0.002268,-0.0088
,,,0.00227,-0.0088
,,,0.002272,-0.0088
,,,0.002274,-0.0096
,,,0.002276,-0.0104
,,,0.002278,-0.01
,,,0.00228,-0.0092
,,,0.002282,-0.0092
,,,0.002284,-0.0088
,,,0.002286,-0.0092
,,,0.002288,-0.0096
,,,0.00229,-0.0096
,,,0.002292,-0.0096
,,,0.002294,-0.0092
,,,0.002296,-0.0088
,,,0.002298,-0.0088
,,,0.0023,-0.0088
,,,0.002302,-0.01
,,,0.002304,-0.0096
,,,0.002306,-0.0096
,,,0.002308,-0.0092
,,,0.00231,-0.0088
,,,0.002312,-0.0092
,,,0.002314,-0.0088
,,,0.002316,-0.0092
,,,0.002318,-0.0104
,,,0.00232,-0.0096
,,,0.002322,-0.01
,,,0.002324,-0.0088
,,,0.002326,-0.0088
,,,0.002328,-0.0092
,,,0.00233,-0.01
,,,0.002332,-0.0096
,,,0.002334,-0.0104
,,,0.002336,-0.0096
,,,0.002338,-0.0092
,,,0.00234,-0.0096
,,,0.002342,-0.0092
,,,0.002344,-0.0096
,,,0.002346,-0.0104
,,,0.002348,-0.01
,,,0.00235,-0.01
,,,0.002352,-0.0092
,,,0.002354,-0.0092
,,,0.002356,-0.0096
,,,0.002358,-0.0092
,,,0.00236,-0.01
,,,0.002362,-0.01
,,,0.002364,-0.0096
,,,0.002366,-0.0088
,,,0.002368,-0.0084
,,,0.00237,-0.0084
,,,0.002372,-0.0088
,,,0.002374,-0.0092
,,,0.002376,-0.0096
,,,0.002378,-0.0096
,,,0.00238,-0.0088
,,,0.002382,-0.0092
,,,0.002384,-0.0084
,,,0.002386,-0.0084
,,,0.002388,-0.01
,,,0.00239,-0.0096
,,,0.002392,-0.01
,,,0.002394,-0.0092
,,,0.002396,-0.0088
,,,0.002398,-0.0096
,,,0.0024,-0.0088
,,,0.002402,-0.0092
,,,0.002404,-0.0104
,,,0.002406,-0.0096
,,,0.002408,-0.0096
,,,0.00241,-0.0092
,,,0.002412,-0.0088
,,,0.002414,-0.0088
,,,0.002416,-0.0096
,,,0.002418,-0.0092
,,,0.00242,-0.01
,,,0.002422,-0.0096
,,,0.002424,-0.0084
,,,0.002426,-0.0092
,,,0.002428,-0.0084
,,,0.00243,-0.0088
,,,0.002432,-0.01
,,,0.002434,-0.0092
,,,0.002436,-0.0092
,,,0.002438,-0.0084
,,,0.00244,-0.0084
,,,0.002442,-0.0088
,,,0.002444,-0.0088
,,,0.002446,-0.0096
,,,0.002448,-0.01
,,,0.00245,-0.01
,,,0.002452,-0.0092
,,,0.002454,-0.0088
,,,0.002456,-0.0088
,,,0.002458,-0.0096
,,,0.00246,-0.0096
,,,0.002462,-0.0104
,,,0.002464,-0.01
,,,0.002466,-0.01
,,,0.002468,-0.01
,,,0.00247,-0.0092
,,,0.002472,-0.0092
,,,0.002474,-0.0104
,,,0.002476,-0.01
,,,0.002478,-0.0104
,,,0.00248,-0.0096
,,,0.002482,-0.0088
,,,0.002484,-0.0096
,,,0.002486,-0.0092
,,,0.002488,-0.0096
,,,0.00249,-0.0108
,,,0.002492,-0.01
,,,0.002494,-0.01
,,,0.002496,-0.0092
,,,0.002498,-0.0084
,,,0.0025,-0.0088
,,,0.002502,-0.0096
,,,0.002504,-0.0092
,,,0.002506,-0.0104
,,,0.002508,-0.01
,,,0.00251,-0.0092
,,,0.002512,-0.0096
,,,0.002514,-0.0092
,,,0.002516,-0.0096
,,,0.002518,-0.0108
,,,0.00252,-0.01
,,,0.002522,-0.01
,,,0.002524,-0.0092
,,,0.002526,-0.0096
,,,0.002528,-0.0096
,,,0.00253,-0.0096
,,,0.002532,-0.0108
,,,0.002534,-0.0104
,,,0.002536,-0.0108
,,,0.002538,-0.0096
,,,0.00254,-0.0092
,,,0.002542,-0.0096
,,,0.002544,-0.0096
,,,0.002546,-0.0096
,,,0.002548,-0.01
,,,0.00255,-0.01
,,,0.002552,-0.0096
,,,0.002554,-0.0092
,,,0.002556,-0.0092
,,,0.002558,-0.0088
,,,0.00256,-0.0104
,,,0.002562,-0.0092
,,,0.002564,-0.01
,,,0.002566,-0.0092
,,,0.002568,-0.0092
,,,0.00257,-0.0092
,,,0.002572,-0.0092
,,,0.002574,-0.0092
,,,0.002576,-0.0104
,,,0.002578,-0.0096
,,,0.00258,-0.0096
,,,0.002582,-0.0092
,,,0.002584,-0.0092
,,,0.002586,-0.0096
,,,0.002588,-0.01
,,,0.00259,-0.01
,,,0.002592,-0.01
,,,0.002594,-0.0096
,,,0.002596,-0.0092
,,,0.002598,-0.0096
,,,0.0026,-0.0088
,,,0.002602,-0.0096
,,,0.002604,-0.0104
,,,0.002606,-0.0096
,,,0.002608,-0.0096
,,,0.00261,-0.0092
,,,0.002612,-0.0092
,,,0.002614,-0.01
,,,0.002616,-0.0092
,,,0.002618,-0.0108
,,,0.00262,-0.0104
,,,0.002622,-0.0104
,,,0.002624,-0.0092
,,,0.002626,-0.0092
,,,0.002628,-0.0092
,,,0.00263,-0.0096
,,,0.002632,-0.01
,,,0.002634,-0.01
,,,0.002636,-0.0104
,,,0.002638,-0.0092
,,,0.00264,-0.0092
,,,0.002642,-0.0092
,,,0.002644,-0.0088
,,,0.002646,-0.0108
,,,0.002648,-0.0096
,,,0.00265,-0.0104
,,,0.002652,-0.0096
,,,0.002654,-0.0092
,,,0.002656,-0.01
,,,0.002658,-0.0096
,,,0.00266,-0.0096
,,,0.002662,-0.0104
,,,0.002664,-0.01
,,,0.002666,-0.01
,,,0.002668,-0.0092
,,,0.00267,-0.0088
,,,0.002672,-0.0088
,,,0.002674,-0.0096
,,,0.002676,-0.01
,,,0.002678,-0.01
,,,0.00268,-0.0096
,,,0.002682,-0.0092
,,,0.002684,-0.0092
,,,0.002686,-0.0088
,,,0.002688,-0.0096
,,,0.00269,-0.0104
,,,0.002692,-0.0096
,,,0.002694,-0.0096
,,,0.002696,-0.0092
,,,0.002698,-0.0092
,,,0.0027,-0.0092
,,,0.002702,-0.0092
,,,0.002704,-0.0108
,,,0.002706,-0.01
,,,0.002708,-0.0104
,,,0.00271,-0.0096
,,,0.002712,-0.0092
,,,0.002714,-0.0096
,,,0.002716,-0.0096
,,,0.002718,-0.01
,,,0.00272,-0.0104
,,,0.002722,-0.0096
,,,0.002724,-0.0096
,,,0.002726,-0.0096
,,,0.002728,-0.0088
,,,0.00273,-0.0088
,,,0.002732,-0.01
,,,0.002734,-0.0092
,,,0.002736,-0.0096
,,,0.002738,-0.0088
,,,0.00274,-0.0084
,,,0.002742,-0.0092
,,,0.002744,-0.0088
,,,0.002746,-0.0092
,,,0.002748,-0.01
,,,0.00275,-0.0096
,,,0.002752,-0.0092
,,,0.002754,-0.0088
,,,0.002756,-0.0084
,,,0.002758,-0.0088
,,,0.00276,-0.0092
,,,0.002762,-0.01
,,,0.002764,-0.0096
,,,0.002766,-0.0092
,,,0.002768,-0.0092
,,,0.00277,-0.0096
,,,0.002772,-0.0088
,,,0.002774,-0.0096
,,,0.002776,-0.01
,,,0.002778,-0.0096
,,,0.00278,-0.0092
,,,0.002782,-0.0088
,,,0.002784,-0.0088
,,,0.002786,-0.0088
,,,0.002788,-0.0088
,,,0.00279,-0.0104
,,,0.002792,-0.0096
,,,0.002794,-0.01
,,,0.002796,-0.0088
,,,0.002798,-0.0084
,,,0.0028,-0.0088
,,,0.002802,-0.0096
,,,0.002804,-0.0096
,,,0.002806,-0.0104
,,,0.002808,-0.01
,,,0.00281,-0.0096
,,,0.002812,-0.0092
,,,0.002814,-0.0092
,,,0.002816,-0.0092
,,,0.002818,-0.0104
,,,0.00282,-0.0096
,,,0.002822,-0.0108
,,,0.002824,-0.0096
,,,0.002826,-0.0092
,,,0.002828,-0.0096
,,,0.00283,-0.0092
,,,0.002832,-0.01
,,,0.002834,-0.0104
,,,0.002836,-0.01
,,,0.002838,-0.0096
,,,0.00284,-0.0092
,,,0.002842,-0.0088
,,,0.002844,-0.0092
,,,0.002846,-0.0096
,,,0.002848,-0.01
,,,0.00285,-0.01
,,,0.002852,-0.0096
,,,0.002854,-0.0092
,,,0.002856,-0.0092
,,,0.002858,-0.0088
,,,0.00286,-0.0104
,,,0.002862,-0.0096
,,,0.002864,-0.01
,,,0.002866,-0.0096
,,,0.002868,-0.0088
,,,0.00287,-0.0096
,,,0.002872,-0.0092
,,,0.002874,-0.0092
,,,0.002876,-0.0108
,,,0.002878,-0.01
,,,0.00288,-0.0104
,,,0.002882,-0.0092
,,,0.002884,-0.0092
,,,0.002886,-0.0096
,,,0.002888,-0.01
,,,0.00289,-0.0096
,,,0.002892,-0.0108
,,,0.002894,-0.01
,,,0.002896,-0.0096
,,,0.002898,-0.0096
